name,position,pro_team,PTS,BLK,STL,AST,OREB,DREB,REB,PF,TO,FGM,FGA,FTM,FTA,3PTM,3PTA,FG%,FT%,3PT%,MPG,MIN,GP
Marc Gasol,C,LAL,7.638888888888889,0.9166666666666666,0.7777777777777778,3.4444444444444446,0.8055555555555556,5.527777777777778,6.333333333333333,2.8055555555555554,1.1944444444444444,2.75,6.555555555555555,0.7222222222222222,1.0,1.4166666666666667,3.5277777777777777,0.41949153,0.72222222,0.4015748,27.41666667,27.416666666666668,0.9722222222222222
Mason Plumlee,C,DET,7.372549019607843,0.5882352941176471,0.5490196078431373,2.392156862745098,1.7450980392156863,3.607843137254902,5.352941176470588,2.3333333333333335,1.3529411764705883,2.9607843137254903,4.764705882352941,1.4509803921568627,2.7058823529411766,0.0,0.0784313725490196,0.62139918,0.53623188,0.0,17.1372549,17.137254901960784,0.0196078431372549
Jordan Clarkson,SG,UTA,15.209677419354838,0.24193548387096775,0.6935483870967742,1.9516129032258065,0.7580645161290323,1.903225806451613,2.661290322580645,1.435483870967742,1.3064516129032258,5.596774193548387,12.0,1.935483870967742,2.306451612903226,2.0806451612903225,5.596774193548387,0.46639785,0.83916084,0.37175793,24.30645161,24.306451612903224,0.0
Killian Hayes,PG,DET,,,,,,,,,,,,,,,,,,,,,
Joe Harris,SG,BKN,13.96774193548387,0.25806451612903225,0.6129032258064516,2.064516129032258,0.9516129032258065,3.3870967741935485,4.338709677419355,2.2096774193548385,1.467741935483871,5.274193548387097,11.241935483870968,1.0,1.3387096774193548,2.4193548387096775,5.887096774193548,0.46915352,0.74698795,0.4109589,30.88709677,30.887096774193548,1.0
Derrick White,PG,SAS,10.316666666666666,0.85,0.6166666666666667,3.283333333333333,0.48333333333333334,2.6166666666666667,3.1,2.1666666666666665,1.2,3.466666666666667,7.55,2.45,2.85,0.9333333333333333,2.6,0.45916115,0.85964912,0.35897436,23.93333333,23.933333333333334,0.2
Will Barton,SF,DEN,14.964285714285714,0.4642857142857143,1.0,3.6964285714285716,1.3392857142857142,4.964285714285714,6.303571428571429,2.125,1.5357142857142858,5.678571428571429,12.678571428571429,1.8035714285714286,2.3392857142857144,1.8035714285714286,4.821428571428571,0.44788732,0.77099237,0.37407407,33.01785714,33.017857142857146,1.0
Tomas Satoransky,PG,CHI,9.984375,0.109375,1.25,5.453125,1.140625,2.703125,3.84375,2.09375,2.015625,3.671875,8.5,1.65625,1.890625,0.984375,3.0625,0.43198529,0.87603306,0.32142857,28.90625,28.90625,1.0
Tristan Thompson,C,BOS,12.0,0.8771929824561403,0.5789473684210527,2.1052631578947367,3.9649122807017543,6.157894736842105,10.12280701754386,2.175438596491228,1.8070175438596492,5.052631578947368,9.859649122807017,1.736842105263158,2.824561403508772,0.15789473684210525,0.40350877192982454,0.51245552,0.61490683,0.39130435,30.24561404,30.24561403508772,0.8947368421052632
Norman Powell,SG,TOR,16.767441860465116,0.3953488372093023,1.2790697674418605,1.813953488372093,0.5348837209302325,3.2093023255813953,3.744186046511628,2.1627906976744184,1.4883720930232558,6.023255813953488,11.976744186046512,2.5348837209302326,3.0232558139534884,2.186046511627907,5.465116279069767,0.50291262,0.83846154,0.4,29.53488372,29.53488372093023,0.5116279069767442
Mo Bamba,C,ORL,5.5423728813559325,1.4406779661016949,0.3389830508474576,0.6779661016949152,1.6101694915254237,3.3389830508474576,4.9491525423728815,1.9322033898305084,0.711864406779661,2.2033898305084745,4.711864406779661,0.5254237288135594,0.7627118644067796,0.6101694915254238,1.728813559322034,0.4676259,0.68888889,0.35294118,14.52542373,14.525423728813559,0.0
Terrence Ross,SG,ORL,14.612903225806452,0.3225806451612903,1.1129032258064515,1.1774193548387097,0.20967741935483872,3.032258064516129,3.2419354838709675,1.467741935483871,0.9516129032258065,4.967741935483871,12.225806451612904,2.1451612903225805,2.5483870967741935,2.532258064516129,7.145161290322581,0.40633245,0.84177215,0.35440181,27.30645161,27.306451612903224,0.0
JJ Redick,SG,NOP,14.907407407407407,0.16666666666666666,0.35185185185185186,2.0,0.16666666666666666,2.425925925925926,2.5925925925925926,1.5925925925925926,1.2037037037037037,4.648148148148148,10.333333333333334,2.7222222222222223,3.0185185185185186,2.888888888888889,6.388888888888889,0.44982079,0.90184049,0.45217391,26.40740741,26.40740740740741,0.6481481481481481
Marcus Morris Sr.,PF,LAC,17.51851851851852,0.5,0.7777777777777778,1.3888888888888888,0.9814814814814815,4.148148148148148,5.12962962962963,2.925925925925926,1.6296296296296295,5.962962962962963,13.814814814814815,3.1666666666666665,3.8518518518518516,2.425925925925926,5.944444444444445,0.43163539,0.82211538,0.40809969,31.57407407,31.574074074074073,1.0
Dwight Howard,C,PHL,7.548387096774194,1.2258064516129032,0.43548387096774194,0.6774193548387096,2.5161290322580645,4.854838709677419,7.370967741935484,3.225806451612903,1.1774193548387097,3.032258064516129,4.145161290322581,1.435483870967742,2.903225806451613,0.04838709677419355,0.08064516129032258,0.73151751,0.49444444,0.6,19.17741935,19.177419354838708,0.03225806451612903
Paul Millsap,PF,DEN,11.833333333333334,0.6428571428571429,0.8571428571428571,1.5714285714285714,2.0238095238095237,3.738095238095238,5.761904761904762,2.857142857142857,1.380952380952381,4.166666666666667,8.595238095238095,2.4761904761904763,2.9523809523809526,1.0238095238095237,2.3333333333333335,0.48476454,0.83870968,0.43877551,24.38095238,24.38095238095238,0.9285714285714286
Jarrett Culver,SG,MIN,9.161290322580646,0.6129032258064516,0.9193548387096774,1.7419354838709677,1.1290322580645162,2.274193548387097,3.403225806451613,1.967741935483871,1.2903225806451613,3.629032258064516,9.048387096774194,0.8548387096774194,1.8548387096774193,1.0483870967741935,3.532258064516129,0.40106952,0.46086957,0.29680365,24.0483871,24.048387096774192,0.5645161290322581
Kentavious Caldwell-Pope,SG,LAL,9.580645161290322,0.1935483870967742,0.8548387096774194,1.6612903225806452,0.5967741935483871,1.4516129032258065,2.0483870967741935,1.8387096774193548,0.8548387096774194,3.5,7.403225806451613,1.1935483870967742,1.532258064516129,1.3870967741935485,3.5,0.47276688,0.77894737,0.39631336,25.4516129,25.451612903225808,0.3225806451612903
Patrick Williams,SF,CHI,,,,,,,,,,,,,,,,,,,,,
Rajon Rondo,PG,ATL,7.212765957446808,0.0425531914893617,0.851063829787234,5.0638297872340425,0.48936170212765956,2.5106382978723403,3.0,1.2127659574468086,1.8936170212765957,2.893617021276596,6.914893617021277,0.574468085106383,0.8723404255319149,0.851063829787234,2.617021276595745,0.41846154,0.65853659,0.32520325,20.59574468,20.595744680851062,0.06382978723404255
De'Andre Hunter,SF,ATL,12.295081967213115,0.29508196721311475,0.7213114754098361,1.7704918032786885,0.6721311475409836,3.737704918032787,4.409836065573771,2.8688524590163933,1.6557377049180328,4.459016393442623,10.918032786885245,1.7049180327868851,2.2459016393442623,1.6721311475409837,4.836065573770492,0.40840841,0.75912409,0.34576271,31.83606557,31.83606557377049,0.9836065573770492
Aron Baynes,C,TOR,11.560975609756097,0.5609756097560976,0.21951219512195122,1.6097560975609757,1.7073170731707317,4.024390243902439,5.7317073170731705,3.3902439024390243,1.170731707317073,4.390243902439025,8.951219512195122,1.3658536585365855,1.829268292682927,1.4146341463414633,3.926829268292683,0.49046322,0.74666667,0.36024845,22.02439024,22.024390243902438,0.6585365853658537
Patrick Beverley,PG,LAC,7.76595744680851,0.5319148936170213,1.127659574468085,3.765957446808511,1.1914893617021276,4.25531914893617,5.446808510638298,3.148936170212766,1.3404255319148937,2.851063829787234,6.702127659574468,0.5531914893617021,0.851063829787234,1.5106382978723405,4.1063829787234045,0.42539683,0.65,0.36787565,27.19148936,27.19148936170213,1.0
Alex Caruso,SG,LAL,5.491228070175438,0.2982456140350877,1.0350877192982457,1.7719298245614035,0.22807017543859648,1.7017543859649122,1.9298245614035088,1.4912280701754386,0.7719298245614035,1.912280701754386,4.491228070175438,1.0175438596491229,1.3333333333333333,0.6491228070175439,1.8421052631578947,0.42578125,0.76315789,0.35238095,17.84210526,17.842105263157894,0.017543859649122806
Bol Bol,C,DEN,,,,,,,,,,,,,,,,,,,,,
Cole Anthony,PG,ORL,,,,,,,,,,,,,,,,,,,,,
Eric Gordon,SG,HOU,14.484848484848484,0.36363636363636365,0.6666666666666666,1.5454545454545454,0.24242424242424243,1.6666666666666667,1.9090909090909092,2.0303030303030303,1.0606060606060606,4.757575757575758,12.818181818181818,2.242424242424242,3.0,2.727272727272727,8.454545454545455,0.37115839,0.74747475,0.32258065,28.57575758,28.575757575757574,0.3939393939393939
Jeremy Lamb,SG,IND,12.543478260869565,0.4782608695652174,1.1956521739130435,2.0869565217391304,0.5217391304347826,3.8260869565217392,4.3478260869565215,2.260869565217391,1.0869565217391304,4.695652173913044,10.41304347826087,2.0,2.391304347826087,1.1521739130434783,3.4347826086956523,0.45093946,0.83636364,0.33544304,28.06521739,28.065217391304348,0.9130434782608695
P.J. Tucker,SF,HOU,7.190476190476191,0.4603174603174603,1.0793650793650793,1.5714285714285714,1.5714285714285714,5.253968253968254,6.825396825396825,3.253968253968254,1.0476190476190477,2.5555555555555554,5.904761904761905,0.5873015873015873,0.6984126984126984,1.492063492063492,4.0476190476190474,0.4327957,0.84090909,0.36862745,34.41269841,34.41269841269841,1.0
Chris Boucher,PF,TOR,6.444444444444445,0.9629629629629629,0.37037037037037035,0.42592592592592593,1.7407407407407407,2.740740740740741,4.481481481481482,1.9259259259259258,0.42592592592592593,2.2037037037037037,4.777777777777778,1.5185185185185186,1.9074074074074074,0.5185185185185185,1.7962962962962963,0.46124031,0.7961165,0.28865979,13.31481481,13.314814814814815,0.0
Cam Reddish,SF,ATL,10.303571428571429,0.48214285714285715,1.0535714285714286,1.5178571428571428,0.6071428571428571,3.017857142857143,3.625,2.3035714285714284,1.6428571428571428,3.5714285714285716,9.410714285714286,1.75,2.1785714285714284,1.4107142857142858,4.232142857142857,0.37950664,0.80327869,0.33333333,26.35714286,26.357142857142858,0.6071428571428571
Nemanja Bjelica,PF,SAC,11.859375,0.515625,0.84375,2.796875,1.671875,4.765625,6.4375,3.015625,1.4375,4.484375,9.4375,0.9375,1.140625,1.953125,4.609375,0.47516556,0.82191781,0.42372881,28.484375,28.484375,0.953125
JaVale McGee,C,CLE,6.833333333333333,1.5166666666666666,0.5,0.5666666666666667,1.8333333333333333,4.016666666666667,5.85,2.3666666666666667,0.7833333333333333,2.9833333333333334,4.633333333333334,0.8166666666666667,1.25,0.05,0.1,0.64388489,0.65333333,0.5,16.76666667,16.766666666666666,1.0
Danny Green,SG,PHL,8.25,0.48333333333333334,1.2333333333333334,1.3666666666666667,0.7333333333333333,2.6666666666666665,3.4,2.1333333333333333,0.9,2.933333333333333,7.0,0.5333333333333333,0.7333333333333333,1.85,4.916666666666667,0.41904762,0.72727273,0.37627119,24.95,24.95,1.0
Rudy Gay,PF,SAS,9.898305084745763,0.4745762711864407,0.4406779661016949,1.7118644067796611,0.9491525423728814,4.440677966101695,5.389830508474576,1.4915254237288136,1.3220338983050848,3.6440677966101696,8.305084745762711,1.6440677966101696,1.88135593220339,0.9661016949152542,3.0677966101694913,0.43877551,0.87387387,0.31491713,21.47457627,21.47457627118644,0.0847457627118644
Thaddeus Young,PF,CHI,10.333333333333334,0.36507936507936506,1.4444444444444444,1.8095238095238095,1.4761904761904763,3.4603174603174605,4.936507936507937,2.0952380952380953,1.5873015873015872,4.222222222222222,9.444444444444445,0.6507936507936508,1.1111111111111112,1.2380952380952381,3.507936507936508,0.44705882,0.58571429,0.35294118,24.96825397,24.96825396825397,0.25396825396825395
Troy Brown Jr.,SF,WAS,9.75,0.1,1.2666666666666666,2.35,1.05,4.266666666666667,5.316666666666666,1.8166666666666667,1.0333333333333334,3.783333333333333,8.366666666666667,1.3833333333333333,1.8333333333333333,0.8,2.3833333333333333,0.45219124,0.75454545,0.33566434,24.95,24.95,0.23333333333333334
Monte Morris,PG,DEN,8.555555555555555,0.2222222222222222,0.8253968253968254,3.5555555555555554,0.31746031746031744,1.4603174603174602,1.7777777777777777,1.0,0.7142857142857143,3.4761904761904763,7.444444444444445,0.7619047619047619,0.9365079365079365,0.8412698412698413,2.2063492063492065,0.46695096,0.81355932,0.38129496,21.61904762,21.61904761904762,0.12698412698412698
Isaac Okoro,SF,CLE,,,,,,,,,,,,,,,,,,,,,
Justin Holiday,SG,IND,8.4375,0.625,1.15625,1.359375,0.46875,2.71875,3.1875,1.828125,0.625,2.921875,6.640625,0.71875,0.921875,1.875,4.421875,0.44,0.77966102,0.42402827,24.921875,24.921875,0.03125
Taurean Prince,SF,BKN,12.158730158730158,0.38095238095238093,0.8888888888888888,1.8412698412698412,0.7777777777777778,5.174603174603175,5.9523809523809526,2.4761904761904763,2.015873015873016,4.380952380952381,11.555555555555555,1.0952380952380953,1.380952380952381,2.3015873015873014,6.714285714285714,0.37912088,0.79310345,0.3427896,29.06349206,29.063492063492063,0.9682539682539683
Jaxson Hayes,C,NOP,7.5,0.9464285714285714,0.4107142857142857,0.9107142857142857,1.4642857142857142,2.517857142857143,3.982142857142857,2.5357142857142856,0.7321428571428571,2.767857142857143,4.196428571428571,1.9464285714285714,3.0892857142857144,0.017857142857142856,0.07142857142857142,0.65957447,0.6300578,0.25,16.98214286,16.982142857142858,0.21428571428571427
Trevor Ariza,SF,OKC,7.711538461538462,0.2692307692307692,1.3076923076923077,1.75,0.6346153846153846,3.980769230769231,4.615384615384615,2.0961538461538463,1.0384615384615385,2.5961538461538463,6.0,1.1346153846153846,1.3461538461538463,1.3846153846153846,3.826923076923077,0.43269231,0.84285714,0.36180905,27.94230769,27.942307692307693,0.38461538461538464
Onyeka Okongwu,C,ATL,,,,,,,,,,,,,,,,,,,,,
Tacko Fall,C,BOS,3.1666666666666665,0.3333333333333333,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333,0.8333333333333334,0.5,1.5,2.0,0.16666666666666666,0.5,0.0,0.0,0.75,0.33333333,0.0,4.33333333,4.333333333333333,0.0
Enes Kanter,C,POR,8.28,0.74,0.4,0.96,2.76,4.98,7.74,1.7,1.02,3.5,6.16,1.26,1.76,0.02,0.14,0.56818182,0.71590909,0.14285714,17.54,17.54,0.12
Matisse Thybulle,SF,PHL,4.607142857142857,0.7142857142857143,1.375,1.2321428571428572,0.625,0.9107142857142857,1.5357142857142858,2.142857142857143,0.7857142857142857,1.6428571428571428,4.089285714285714,0.44642857142857145,0.7321428571428571,0.875,2.5,0.40174672,0.6097561,0.35,19.55357143,19.553571428571427,0.23214285714285715
Cedi Osman,SF,CLE,11.078125,0.234375,0.84375,2.390625,0.5625,2.953125,3.515625,2.453125,1.421875,4.09375,9.265625,0.96875,1.453125,1.921875,4.953125,0.44182125,0.66666667,0.38801262,29.359375,29.359375,1.0
Nerlens Noel,C,NYK,7.709090909090909,1.490909090909091,1.018181818181818,0.9636363636363636,1.490909090909091,3.4363636363636365,4.927272727272728,2.6,0.9818181818181818,3.1636363636363636,4.618181818181818,1.3636363636363635,1.7818181818181817,0.01818181818181818,0.05454545454545454,0.68503937,0.76530612,0.33333333,18.47272727,18.472727272727273,0.10909090909090909
Ish Smith,PG,WAS,10.45,0.4,0.8666666666666667,4.75,0.4666666666666667,2.683333333333333,3.15,1.4,1.2833333333333334,4.366666666666666,9.683333333333334,0.8,1.1666666666666667,0.9166666666666666,2.5,0.45094664,0.68571429,0.36666667,26.11666667,26.116666666666667,0.31666666666666665
Luke Kennard,SG,LAC,15.785714285714286,0.21428571428571427,0.42857142857142855,4.107142857142857,0.32142857142857145,3.1785714285714284,3.5,2.3214285714285716,1.5357142857142858,5.392857142857143,12.214285714285714,2.392857142857143,2.6785714285714284,2.607142857142857,6.535714285714286,0.44152047,0.89333333,0.3989071,32.89285714,32.892857142857146,0.8928571428571429
Jabari Parker,PF,SAC,14.666666666666666,0.45454545454545453,1.2727272727272727,1.8181818181818181,1.6363636363636365,4.2727272727272725,5.909090909090909,2.8484848484848486,1.8181818181818181,6.03030303030303,12.090909090909092,1.6666666666666667,2.242424242424242,0.9393939393939394,3.515151515151515,0.49874687,0.74324324,0.26724138,25.84848485,25.848484848484848,0.696969696969697
Alec Burks,SG,NYK,15.241379310344827,0.29310344827586204,0.9655172413793104,2.896551724137931,0.7241379310344828,3.7241379310344827,4.448275862068965,2.0517241379310347,1.4137931034482758,4.862068965517241,12.0,3.810344827586207,4.258620689655173,1.706896551724138,4.655172413793103,0.40517241,0.89473684,0.36666667,27.44827586,27.448275862068964,0.3103448275862069
Gary Harris,SG,DEN,10.333333333333334,0.25925925925925924,1.3703703703703705,2.1296296296296298,0.48148148148148145,2.462962962962963,2.9444444444444446,2.111111111111111,1.0555555555555556,3.888888888888889,9.351851851851851,1.3333333333333333,1.6296296296296295,1.2222222222222223,3.759259259259259,0.41584158,0.81818182,0.32512315,31.88888889,31.88888888888889,0.9814814814814815
Bobby Portis,PF,MIL,10.015625,0.25,0.5,1.421875,1.234375,3.921875,5.15625,1.6875,1.109375,3.953125,8.859375,1.09375,1.421875,1.015625,2.859375,0.44620811,0.76923077,0.35519126,21.09375,21.09375,0.078125
Jeff Teague,PG,BOS,10.859649122807017,0.3333333333333333,0.7719298245614035,5.298245614035087,0.45614035087719296,1.9649122807017543,2.4210526315789473,1.8245614035087718,2.0,3.5964912280701755,8.385964912280702,2.9473684210526314,3.3859649122807016,0.7192982456140351,2.017543859649123,0.42887029,0.87046632,0.35652174,25.1754386,25.17543859649123,0.2982456140350877
Dario Saric,PF,PHO,9.859649122807017,0.24561403508771928,0.5964912280701754,1.8771929824561404,1.5087719298245614,4.350877192982456,5.859649122807017,2.245614035087719,1.263157894736842,3.6491228070175437,7.964912280701754,1.3508771929824561,1.631578947368421,1.2105263157894737,3.6491228070175437,0.45814978,0.82795699,0.33173077,24.63157895,24.63157894736842,0.8596491228070176
Aaron Nesmith,SF,BOS,,,,,,,,,,,,,,,,,,,,,
Boban Marjanovic,C,DAL,6.15625,0.21875,0.15625,0.375,1.375,2.84375,4.21875,1.375,0.71875,2.5625,4.59375,0.90625,1.21875,0.125,0.46875,0.55782313,0.74358974,0.26666667,9.3125,9.3125,0.03125
Cody Zeller,C,CHA,11.035714285714286,0.42857142857142855,0.7142857142857143,1.4821428571428572,2.6964285714285716,4.321428571428571,7.017857142857143,2.4642857142857144,1.3035714285714286,4.339285714285714,8.321428571428571,2.0535714285714284,3.0535714285714284,0.30357142857142855,1.3214285714285714,0.52145923,0.67251462,0.22972973,23.17857143,23.178571428571427,0.6607142857142857
Josh Hart,SG,NOP,10.157894736842104,0.3684210526315789,1.0350877192982457,1.6491228070175439,0.9473684210526315,5.543859649122807,6.491228070175438,2.526315789473684,1.1403508771929824,3.508771929824561,8.43859649122807,1.1929824561403508,1.5964912280701755,1.9473684210526316,5.701754385964913,0.41580042,0.74725275,0.34153846,27.43859649,27.43859649122807,0.24561403508771928
Darius Bazley,SF,OKC,4.490566037735849,0.660377358490566,0.37735849056603776,0.5471698113207547,0.39622641509433965,3.30188679245283,3.69811320754717,0.8490566037735849,0.7547169811320755,1.6603773584905661,4.339622641509434,0.6037735849056604,0.8867924528301887,0.5660377358490566,1.8867924528301887,0.3826087,0.68085106,0.3,17.18867925,17.18867924528302,0.1509433962264151
Dewayne Dedmon,C,DET,5.619047619047619,0.9047619047619048,0.5714285714285714,0.4523809523809524,1.2619047619047619,4.142857142857143,5.404761904761905,2.9523809523809526,1.2619047619047619,2.2142857142857144,5.571428571428571,0.7142857142857143,0.8333333333333334,0.47619047619047616,2.380952380952381,0.3974359,0.85714286,0.2,17.14285714,17.142857142857142,0.38095238095238093
Luguentz Dort,SG,OKC,6.206896551724138,0.06896551724137931,0.7931034482758621,0.7241379310344828,0.5172413793103449,1.3448275862068966,1.8620689655172413,2.689655172413793,0.5172413793103449,2.2413793103448274,5.413793103448276,0.9655172413793104,1.2413793103448276,0.7586206896551724,2.5172413793103448,0.41401274,0.77777778,0.30136986,22.0,22.0,0.7241379310344828
Cameron Johnson,SF,PHO,8.122448979591837,0.32653061224489793,0.6122448979591837,1.0612244897959184,0.7959183673469388,2.061224489795918,2.857142857142857,1.469387755102041,0.5918367346938775,2.7755102040816326,6.63265306122449,0.7142857142857143,0.9387755102040817,1.8571428571428572,4.673469387755102,0.41846154,0.76086957,0.39737991,20.26530612,20.26530612244898,0.02040816326530612
Eric Paschall,PF,GSW,13.983050847457626,0.22033898305084745,0.5423728813559322,2.0338983050847457,1.3898305084745763,3.23728813559322,4.627118644067797,2.1016949152542375,1.5932203389830508,5.322033898305085,10.64406779661017,2.7288135593220337,3.5254237288135593,0.6101694915254238,2.1186440677966103,0.5,0.77403846,0.288,27.49152542,27.491525423728813,0.4406779661016949
Kelly Olynyk,C,MIA,7.758620689655173,0.3103448275862069,0.6551724137931034,1.6724137931034482,0.6379310344827587,3.8275862068965516,4.4655172413793105,2.4827586206896552,1.0689655172413792,2.586206896551724,5.396551724137931,1.206896551724138,1.4137931034482758,1.3793103448275863,3.1551724137931036,0.47923323,0.85365854,0.43715847,18.68965517,18.689655172413794,0.10344827586206896
Moritz Wagner,C,WAS,9.5,0.4722222222222222,0.6111111111111112,1.3333333333333333,1.3333333333333333,3.9166666666666665,5.25,3.611111111111111,1.5,3.5555555555555554,6.222222222222222,1.75,2.1666666666666665,0.6388888888888888,1.8611111111111112,0.57142857,0.80769231,0.34328358,19.13888889,19.13888888888889,0.1388888888888889
Kevin Knox II,SF,NYK,6.4603174603174605,0.4444444444444444,0.3333333333333333,0.9365079365079365,0.4444444444444444,2.3968253968253967,2.8412698412698414,1.6031746031746033,0.7142857142857143,2.238095238095238,6.238095238095238,1.0,1.5396825396825398,0.9841269841269841,3.0952380952380953,0.35877863,0.64948454,0.31794872,18.12698413,18.126984126984127,0.06349206349206349
Trey Burke,PG,DAL,5.88,0.04,0.28,2.12,0.6,0.8,1.4,0.84,0.48,2.36,5.08,0.52,0.72,0.64,1.52,0.46456693,0.72222222,0.42105263,13.16,13.16,0.0
Devin Vassell,SG,SAS,,,,,,,,,,,,,,,,,,,,,
Andre Iguodala,SF,MIA,4.461538461538462,1.1538461538461537,0.5384615384615384,1.7692307692307692,0.7692307692307693,3.076923076923077,3.8461538461538463,2.0,1.2307692307692308,1.8461538461538463,3.8461538461538463,0.15384615384615385,0.6153846153846154,0.6153846153846154,1.7692307692307692,0.48,0.25,0.34782609,18.69230769,18.692307692307693,0.0
Dwight Powell,C,DAL,9.4,0.55,0.85,1.475,1.875,3.8,5.675,2.55,0.9,3.65,5.725,1.85,2.775,0.25,0.975,0.63755459,0.66666667,0.25641026,26.45,26.45,0.925
Kent Bazemore,SG,GSW,8.703125,0.609375,1.09375,1.328125,0.375,3.953125,4.328125,2.84375,1.328125,2.890625,7.734375,1.703125,2.21875,1.21875,3.5625,0.37373737,0.76760563,0.34210526,25.078125,25.078125,0.328125
Gary Trent Jr.,SG,POR,7.8076923076923075,0.23076923076923078,0.75,0.9230769230769231,0.36538461538461536,1.2884615384615385,1.6538461538461537,1.2884615384615385,0.36538461538461536,2.8653846153846154,6.634615384615385,0.5769230769230769,0.6923076923076923,1.5,3.8076923076923075,0.43188406,0.83333333,0.39393939,20.0,20.0,0.15384615384615385
George Hill,PG,OKC,9.576923076923077,0.07692307692307693,0.8076923076923077,2.9038461538461537,0.8653846153846154,2.0961538461538463,2.9615384615384617,1.4423076923076923,0.9423076923076923,3.423076923076923,6.461538461538462,1.3269230769230769,1.5961538461538463,1.4038461538461537,2.923076923076923,0.5297619,0.8313253,0.48026316,21.17307692,21.173076923076923,0.0
Markieff Morris,PF,LAL,10.27450980392157,0.27450980392156865,0.5294117647058824,1.4313725490196079,0.6078431372549019,3.176470588235294,3.784313725490196,2.3137254901960786,1.4509803921568627,3.7058823529411766,8.294117647058824,1.2745098039215685,1.6274509803921569,1.588235294117647,4.098039215686274,0.44680851,0.78313253,0.38755981,21.43137255,21.431372549019606,0.3137254901960784
Jalen Smith,PF,PHO,,,,,,,,,,,,,,,,,,,,,
Maxi Kleber,PF,DAL,9.015625,1.21875,0.3125,1.140625,1.546875,3.859375,5.40625,2.296875,0.71875,3.171875,6.9375,1.078125,1.25,1.59375,4.25,0.45720721,0.8625,0.375,25.421875,25.421875,0.3125
James Johnson,PF,DAL,8.193548387096774,1.032258064516129,0.7419354838709677,2.2903225806451615,0.7419354838709677,2.870967741935484,3.6129032258064515,2.5161290322580645,1.4838709677419355,3.096774193548387,6.483870967741935,1.0,1.5483870967741935,1.0,2.806451612903226,0.47761194,0.64583333,0.35632184,19.19354839,19.193548387096776,0.03225806451612903
Kevin Porter Jr.,SG,CLE,9.96,0.28,0.92,2.18,0.44,2.8,3.24,2.7,1.86,3.72,8.42,1.46,2.02,1.06,3.16,0.44180523,0.72277228,0.33544304,23.24,23.24,0.06
Danuel House Jr.,SF,HOU,10.333333333333334,0.5614035087719298,1.1228070175438596,1.3157894736842106,0.9824561403508771,3.3157894736842106,4.298245614035087,2.0701754385964914,0.8245614035087719,3.5789473684210527,8.385964912280702,1.1929824561403508,1.4912280701754386,1.9824561403508771,5.43859649122807,0.42677824,0.8,0.36451613,30.29824561,30.29824561403509,0.8070175438596491
Nicolas Batum,SF,LAC,3.590909090909091,0.36363636363636365,0.7727272727272727,3.0,1.1363636363636365,3.409090909090909,4.545454545454546,1.8636363636363635,1.0,1.2727272727272727,3.6818181818181817,0.4090909090909091,0.45454545454545453,0.6363636363636364,2.227272727272727,0.34567901,0.9,0.28571429,23.09090909,23.09090909090909,0.13636363636363635
Derrick Jones Jr.,SF,POR,8.795918367346939,0.6938775510204082,1.0816326530612246,1.1428571428571428,1.1428571428571428,3.163265306122449,4.3061224489795915,2.306122448979592,0.5510204081632653,3.183673469387755,6.326530612244898,1.7959183673469388,2.306122448979592,0.6326530612244898,2.4693877551020407,0.50322581,0.77876106,0.25619835,24.93877551,24.93877551020408,0.2857142857142857
Harry Giles III,PF,POR,6.973684210526316,0.3684210526315789,0.5526315789473685,1.2894736842105263,0.868421052631579,3.3157894736842106,4.184210526315789,2.6315789473684212,0.9210526315789473,3.0526315789473686,5.447368421052632,0.868421052631579,1.131578947368421,0.0,0.0,0.56038647,0.76744186,0.0,15.28947368,15.289473684210526,0.4473684210526316
Isaiah Thomas,PG,LAC,12.2,0.15,0.325,3.65,0.275,1.425,1.7,1.925,1.925,4.35,10.65,1.55,1.9,1.95,4.725,0.4084507,0.81578947,0.41269841,23.1,23.1,0.925
Wesley Matthews,SF,LAL,7.508196721311475,0.14754098360655737,0.5737704918032787,1.459016393442623,0.32786885245901637,2.19672131147541,2.5245901639344264,1.4754098360655739,0.6557377049180327,2.5737704918032787,6.39344262295082,0.7213114754098361,0.9508196721311475,1.639344262295082,4.459016393442623,0.4025641,0.75862069,0.36764706,24.52459016,24.524590163934427,1.0
Luke Kornet,C,CHI,5.972222222222222,0.7222222222222222,0.3055555555555556,0.8888888888888888,0.6111111111111112,1.7222222222222223,2.3333333333333335,1.5,0.3888888888888889,2.2777777777777777,5.194444444444445,0.5555555555555556,0.7777777777777778,0.8611111111111112,3.0,0.43850267,0.71428571,0.28703704,15.55555556,15.555555555555555,0.3888888888888889
Shabazz Napier,PG,WAS,10.12,0.18,1.26,4.94,0.5,2.38,2.88,1.8,2.14,3.28,8.02,2.2,2.7,1.36,4.3,0.40897756,0.81481481,0.31627907,23.98,23.98,0.58
Kira Lewis Jr.,PG,NOP,,,,,,,,,,,,,,,,,,,,,
Malik Monk,SG,CHA,10.254545454545454,0.2909090909090909,0.45454545454545453,2.0727272727272728,0.4909090909090909,2.3636363636363638,2.8545454545454545,1.3454545454545455,1.4,3.8545454545454545,8.872727272727273,1.490909090909091,1.8181818181818181,1.0545454545454545,3.709090909090909,0.43442623,0.82,0.28431373,21.30909091,21.30909090909091,0.01818181818181818
